title,author,genre,status,release_day,views,subscribers,rating,chapter,chapter_length,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,412,118699,1355,592543,57894,30444815,2019-05-09,彩,shouldn't he be thankful that mori take the human side during ragnarok?? like dude?? you were losing the war back then. and like talking about trying to save humans as if he didn't betray taejin jin wHICH IS A FREAKING HUMAN. UGH,2019-05-09,155,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,412,118699,1355,592543,57894,30444815,2019-05-09,AlmightyFool,so mubong is complaining about the fact that humans got shafted but Mubong killed the strongest human taejin sealed the Reincarnated Human version of the monkey king  shafted and insulted Dawei  Dawei is literally the most human and he shafts him.  let's not forget mira  fuck Mubong hope yeoui expands in his ass ,2019-05-09,130,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,412,118699,1355,592543,57894,30444815,2019-05-09,{    },"""Even if there's a second ragnarok, we'll win"" Bish, Mori fought Satan in space and near the fckin SUN and the universe even went dark for a couple seconds",2019-05-09,119,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,412,118699,1355,592543,57894,30444815,2019-05-09,Xophyriz,Damn I honestly expected Mori to arrive there and one shot Generation X but hey i'm fine with Dusik making then look like a stepping stone.,2019-05-09,100,1,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,412,118699,1355,592543,57894,30444815,2019-05-09,안드루,"""What makes them think that they represent us humans?"" weeeeelll maybe the fact that the jade emperor and the monkey king were highschool kids that got roped in to a fighting tournament (and the name of this series is god of highschool so yeah) ",2019-05-09,96,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,412,118699,1355,592543,57894,30444815,2019-05-09,AstroGravity12,"Mubong is freaking terrible he says ""We don't need the Monkey King or the Jade Emperor"" in in historical fiction the Monkey King took on the armies of heaven by himself and the Jade emperor was the ruler of heaven soooo if you really think about it you DO need them or you will get destroyed in the second ragnorok",2019-05-09,91,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,412,118699,1355,592543,57894,30444815,2019-05-09,Quirkz,"we got Q, but err could we get a sign on how Mira is?",2019-05-09,67,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,Nilthrills,When you realise the Dusik Kim fight was longer than endgame,2019-05-16,21797,63,16,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,Thanatos2018,2300 lives lost... Just why couldn’t you have been one Mubong just why. (Second top comment. Nani?! Thanks peoples ❤️😻😸,2019-05-16,13861,177,10,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,Lord Eyepatch,"The only one who can solve the mystery of the video, is Detective Conan🧐 EDIT: Yes, and Detective Pikachu😂 Also thanks for the likes!",2019-05-16,10341,210,12,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,This user has been deleted.,This comment has been deleted.,,0,0,6,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,Lil-Augo,theory time he is going to seal away mori dans power with the monkey king crown used by tang samzang edit: the reason why i think so is its the same crown that broke in his fight with Satan and during the arc where they were finding the key and he first got his powers his headband contracted giving him his the scar on his head when he use too much power,2019-05-16,448,0,8,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,Zed_,You know. Someone could ask the “All Knowing Cellphone” what really happened 17 years ago. I’m sure the results would be rather interesting. ,2019-05-16,366,1,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,Surizzle,"Mubong is such a horrible person. Q asks if there was too much damage. And you know what Mubong says? ""Not at all."" Even though 2,300 people DIED by his command just for him to get what he wanted (That being said, what he obtained was very important).",2019-05-16,255,0,6,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,Cape baldy,"mubong: breathes The entire fanbase: I HOPE THIS MOTHERFCKER DIES ALREADY, HE KILLED GRANDPA ",2019-05-16,225,2,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,Dad👤,Mubong found the crown just so that he can put it on Mori when he gets his butt whooped.,2019-05-16,146,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,Alain Luigi Renegado Lanzon,it's gonna be so funny when Mubong wears the crown thinking Monkey King wears it to strengthen him hahahahahahahhahahahahaha please,2019-05-16,134,1,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,T.M.E VLOGS,"That item... Mori Jin's headband whic held him back. Mubong has a plan, and it's going to fail.",2019-05-16,114,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,Quirkz,woah woah Q got himself a wife... and got biz-zay!,2019-05-16,101,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,Joel Mayida,They better leave my boy's tiara ,2019-05-16,82,1,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,Macdoogle,Can someone explain how they got the crown because I'm pretty sure Mori removed it in ragnorak and it looks like it got destroyed completely so how'd they get it ,2019-05-16,71,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,413,92547,1055,592543,55477,30444815,2019-05-16,張書,"Don't know if anybody said this yet, but in Journey to the West where the monkey king originated, he was given a head band to restrict him when tang sangzang believed he was too violent. So I think mubong just want the nerf on mori, gosh what an a-hole.",2019-05-16,56,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,~LittleNeko~385,"It's so cute and hilarious to see them acting like that. I'm sure if Mira was there, she would just smack them in the head and scare everyone away XD",2019-05-23,21768,53,20,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,Spacedragon93,there was an attempt,2019-05-23,15713,27,14,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,evey135,when you're socially awkward,2019-05-23,4085,1,11,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,This user has been deleted.,This comment has been deleted.,,0,0,55,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,Bbli,mori: IM PEACEFUL I WOULDNT HURT A FLY *punches a fly and destroys a building in process*,2019-05-23,574,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,Austin46,Two crackheads trying to give a speech,2019-05-23,429,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,jeremyhwang2003,When you can flatten a whole army but can't talk in public,2019-05-23,399,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,blackflames3,Taekin: i will take you down! Daewi: sit your ass down boy(gravity x3),2019-05-23,242,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,meme worshiper 🙂,R.I.P the former six. You badasses will be missed,2019-05-23,223,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,Clementtoh 23,if I saw that on the tv I would vote for them,2019-05-23,188,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,zhngIi,the fact that they are strong when it comes to fighting but when they are on the tv they look like some shy kids lol and that's why i love them so much ♡♡,2019-05-23,152,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,zhngIi,"""we're totally peaceful"" yeah, you guys just broke the camera's arm. so peaceful. definitely peaceful.",2019-05-23,148,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,ratchetguy808,"This bish really went ""JuST DAeWi HAn aND mORi jIN."" Like it's that easy.",2019-05-23,116,1,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,Don Amores,The two greatest fighters weakness: Stage fright,2019-05-23,104,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,414,123355,904,592543,58071,30444815,2019-05-23,raven0ak,"""we are not dangerous, we are merely very dangerous""",2019-05-24,98,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,Russo Russo,And Ilpyo's greatest weakness is he is not a main character,2019-05-30,32697,133,50,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,evey135,ilpyo... I remember when we liked you,2019-05-30,28176,194,51,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,Burningshock,Just because he won’t kill you doesn’t mean he can’t kick your ass,2019-05-30,20040,37,14,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,B H :),Anyone remember when level 13 was a big deal....yeah me neither,2019-05-30,612,20,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,lordzee,Mori got the eyes of my mother when I bring home bad grades,2019-05-30,369,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,Djinn123,So this is basically a kick in the nuts war tactic,2019-05-30,345,2,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,GreatNinja,I mean if they manage to win this fight people would know the world president allows people to just die and that monkey king does not kill people.,2019-05-30,262,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,TriFlames76,"Soooooo the ""good guys"" are the bad guys AND the ""bad guys"" are the good guys...And none of the citizens understand this why exactly",2019-05-30,199,2,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,Zack King,"I just really wanna add this again. Il Pyo is still a good guy. He’s just being kind of sly and foxy. Notice how he’s sending Mubong’s men to fight and get crushed? Or how he’s using a lot of Mubong’s resources? Almost seems like he’s wasting resources on purpose hm? Plus he’s actually thinking about the consequences of the revolution. Instead of calling that thoughtfulness evil, Imma call it responsible and rational.",2019-05-30,183,2,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,TriPolar3849,Anyone else get the feeling the Daewi is about to snap and just straight up flatten the entire city? That second-to-last panel looks like someone mighty fed up with everyone else's bullshit.,2019-05-30,116,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,ThunderDemon1737,Damm 😱 the face of Mori  when'd he realize he was tricked and gets mad 🔥🔥🔥,2019-05-30,107,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,Confusizzled,Their biggest weakness is they will never kill. But they're bad. Solid Logic 10/10,2019-05-30,77,2,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,Jeff Lee,Who else shivered when u saw Mori’s God eyes,2019-05-30,73,1,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,Poetically Psychotic,"Clever clever Ilpyo. You're trying to make the World Government look bad, aren't you?",2019-05-30,70,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,415,99993,1033,592543,56189,30444815,2019-05-30,JohnT25,"Ilpyo is using dirty tactics so the world government looks like the bad guys. The battle will show people that Mori and Daewi are actually saving people, unlike the world government who's using them as a shield. ",2019-05-30,61,1,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,booksripmysoul,was mori just pretending to be hurt by the snake lmao what a troll,2019-06-06,38013,38,55,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,PeculiarPizza,"Ilpyo's biggest mistake, both when he was younger and now, is that he underestimates Daewi and Mori just because he's the key. So basically he believes he's better because he chooses to act silently instead of fighting directly.",2019-06-06,22484,239,37,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,Benjamin Pittman,Early update? im in heaven,2019-06-06,11804,57,10,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,Silverleaves,"Can we all please just recognise the two reporters that reported the truth, and that they will probably be killed at the end, but we should honour their efforts",2019-06-06,816,1,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,eliftombas,Daewi wasnt just sitting all these 16 years. He is my fav from the start. Go for it man. ,2019-06-06,523,1,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,Triplle,When everyone forgot about daewi’s martial arts,2019-06-06,453,0,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,Muhi_Khan ,It's like they're still underestimating daewi and mori jin. thinking that they could create a team to combat them😂😑🤦‍♂️,2019-06-06,323,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,TOKKK,Daewi: hA SIKE you thought,2019-06-06,241,2,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,MangaLover0224,"I was surprised by the early update.Thoughts: Daewi pulled a Vegeta/Goku with the gravity training. I'm glad that the people Daewi used the last chapter is broadcasting how the government acts in this fight, abusing the citizens its sworn to protect. Also, Mori is a troll faking the attacks. Extreme rationale/logic removes the trait/skill of 'expect the unexpected'. Coupled with Ilpyo's subtle arrogance, he has a great weakness he ultimately isn't aware off.",2019-06-06,178,2,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,~JimmyBJames,"Yes Daewi, you deserve that power! Heck, you deserve Mjolnir!",2019-06-06,121,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,TheRgingGamer,Gotta love the plot to this whole story. Daewi using his martial artsbmove shows how he was underestmated a bit. They thought he only had the Emperors power but they were wrong.,2019-06-06,117,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,Raffael D. R. I. S.,TFW you realize that the two reporters reversed the table,2019-06-06,102,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,Holoq,"Thats my boy, Daehwi. Actually listening to his own advice.",2019-06-06,81,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,Ge3nie,under 30x gravity? is this dragon Ball now?,2019-06-06,79,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,416,125114,1303,592543,57983,30444815,2019-06-06,Goatfever,Remember when they’re still in high school? Yeahhh I remember it well,2019-06-06,65,2,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,Rian Rizky,lol fk me now even god of highschool has a fast pass. webtoon is really robbing me,2019-06-06,21097,231,30,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,Nik Dama,Time to support GOH now too! How far the story writing and art has come!! bravo!!,2019-06-06,13327,104,6,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,GGmate,So happy this now has a fast pass 🤩🥳,2019-06-06,10402,565,16,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,starkey925,Best quote of 2019 “I won’t kill anyone I’ll just keep them barely alive”,2019-06-13,745,1,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,Novabow John Mivule,"Mori: "" Back in the old days, you'd be dead if I sneezed""  team ALPHABET: ""COWABUNGA IT IS""",2019-06-13,574,1,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,Gawdgryph,Mori: uses enemies power against himHercules: Am I a joke to you?,2019-06-07,364,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,Hooded Jester,I just binged this entire Webtoon in 2  days...   is something wrong with me cause I literally saw mori fight satan like a hour ago,2019-06-13,297,3,14,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,BudoAction,"Wow, those guys are so sheltered and used to the whole borrowed power system, they completely forgot the benefits of martial arts training in this world. I don't know whether to laugh or just pity them. Also, it was pretty awesome seeing Mori give Samuel a dose of a reality check there.",2019-06-13,197,0,7,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,Alexelio,These two are the most badass two-man army 😅,2019-06-13,163,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,Jorden625 ,"Ok that speech from Mo-Ri was one of the rawest in this entire series. That was so satisfying, he’s like “don’t talk about unfair  I worked my ass off to get to this point”.",2019-06-13,159,1,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,Ron,No killing code? You guyz killed all my coins... ,2019-06-06,144,5,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,La Lay,"That ""just enough to keep them alive"" principle is boosting my morals rn. 👍",2019-06-13,111,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,Hikari Sanju,to ilpyo park: you feeling the generation gap. DO YOU FEEL OLD YET???,2019-06-09,99,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,megaforsworn,Yeah but uh... Where's my Mira?!,2019-06-13,92,4,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,417,141423,1151,592543,62289,30444815,2019-06-13,Senica,“You’d be dead if I sneezed” I miss that Mori. Also I really don’t want them to put the crown on Mori,2019-06-13,83,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,drelamar,This Mf is the goat I wasn’t ready for home to just pop up with the sweater from 17 years ago wth!,2019-06-06,27077,61,16,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,comicnutcase,Let's get ready to RUUUUUUUUMBLE ,2019-06-06,18887,47,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,Alan Chen,I've said this before and I will say this again. Mori Jin is one of the most badass character I've ever gotten to known and that's a fact ,2019-06-06,16578,87,36,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,Cookie_N_Kream,For a second I thought Duskim was Taejin 😭😭😭😭,2019-06-07,752,1,16,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,TheweebtrashKing,"WP: ""AHAHAHAHAH, AS LONG AS MORI AND DAEWI ARE PREOCCUPIED, I'M COMPLETELY FINE!!!"" Dusik: ""you owe me your organs fine sir.""",2019-06-07,654,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,Banh Mi Ghost,time to collect his Ragnarok payment that's been long overdue!,2019-06-06,530,0,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,Ilhamjeka,We're just keeping them barely alive.,2019-06-06,345,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,Rak the Alligator,Dusik about to get some sweet sweet revenge ,2019-06-06,242,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,Zaid Abdul,never been so down to see a cripple get beat up by an old man 😂😂,2019-06-06,214,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,Hunter Gilbert (Witherking1215),"Dusik is ready to collect those organs, Mubong.",2019-06-20,158,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,Blankx2,I miss Mori Jin’s old looks,2019-06-20,153,7,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,Vince Jarrel Pascual Baliscao,That president still owes a lot of money to my dude.,2019-06-06,96,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,anonymous,For a second i thought it was grandpa😓🥺,2019-06-06,90,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,blackflames3,Haha Daewi just took that quote from the jade king when summoning his energy ball,2019-06-20,74,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,418,113399,1257,592543,58996,30444815,2019-06-20,Autotactic,"I think I get the plan of Il-Pyo.Since he is binded by his sins, he is just doing his best job to ""stop"" them, knowing he cant do it, but in the process he will use so many resources, and will degrade the public opinion about Mubong. ""I just did the best I could"" he will say. He has complete thrust in Mori and Daewi, in the end he is a cunning fox.",2019-06-21,68,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,Tw1t_de_Jenome,This fast pass was an amazing experience. So hyped to see what happens next.,2019-06-06,12863,432,13,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,Romeo Grant,TAKE ALL MY MONEY. I NEED A FAST PASS TO THE END!!!!!,2019-06-06,10584,432,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,YourFatesSealed,I've been waiting so long to use coins for this and I spent all of em😭 more pleaseeee,2019-06-06,8701,401,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,Echo204,"""This was actually on my bucket list""😂 I bet Daewi felt like a GOD when he exploded those missiles with just a flick of the wrist haha",2019-06-07,614,1,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,Jamahl Anthony,Mori finally is getting his rematch with the fox 🦊😁😁😁,2019-06-06,558,1,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,MiCheck,"Can we just take some time to appreciate the artwork and color in that panel where Daewi exploded all those missiles. Man, that was too good",2019-06-08,410,1,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,toonie03 ,"You guys remember when Mori Jin has a power level of 13, me neither😂",2019-06-27,218,12,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,Brady B,"One thing off of Daewi's bucket list, destroying hundreds of missiles with a snnap",2019-06-27,161,1,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,Jblu,remember when this had something to do with highschool,2019-06-07,204,22,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,Fexigan,Kevin Hart voice* IT'S ABOUT TO GO DOWN,2019-06-27,126,2,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,RoybinJinx,i feel like a kid on Christmas day,2019-06-06,114,1,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,qruvin the weeb,Monkey vs Fox who will win find out next time on GOD OF HIGHSCHOOL ,2019-06-06,109,1,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,Dezaris Bell,"Finally the ultimate rematch, The Monkey King: Mori Jin V.S. The Nine-Tails Fox: Ilpyo park.",2019-06-06,94,1,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,Retrospect of Jay,When the top comments are about fast pass instead of how Daewi dropped a whole satellite on people.,2019-06-28,84,1,1,2023-01-06
