title,author,genre,status,release_day,views,subscribers,rating,chapter,chapter_length,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,204,151885,1806,2211694,115827,51786488,2022-06-21,This user has been deleted.,This comment has been deleted.,,0,0,12,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,204,151885,1806,2211694,115827,51786488,2022-06-21,Rolande Socio,"Please don't go back to the love triangle yet! Otherwise, Jugyeong's reaction is a little disproportionate, on the majority of images she is on her phone. (¯ ¯٥)Seriously, she didn't even notice that Suho had stopped smiling after the restaurant. She needs to find a balance in her work and her relationship. Also, I keep remembering how she promised Suho that he wouldn't appear too often, basically he was doing this for help her. She knows that Suho doesn't like to be exposed. They have to talk!",2022-04-26,709,4,2,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,204,151885,1806,2211694,115827,51786488,2022-06-21,QueenOfDorkz,"“we’d love to support you but…” I don’t like the sound of that one bit. Seojun’s really selling himself short and completely ignoring his own health, but we knew this already. I wish his colleagues were a little more empathetic…",2022-04-26,539,2,2,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,204,151885,1806,2211694,115827,51786488,2022-06-21,bakedashbread,"if she really did plan around his day off, why can't she schedule her posts to be sent out? there are apps for that. and there's always going to be some type of conflict, it's just a matter of being able to communicate it out. I guess now they need to figure out their communication style compatibility and hopefully they'll be able to work it out.",2022-04-26,488,0,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,204,151885,1806,2211694,115827,51786488,2022-06-21,quetzall,"I feel like this will be an unpopular opinion but I agree with Suho. She says she arranged her schedule for him, but the entire date revolves around her ""working"" ...taking photos and posting them. Even an influencer can take a day off and not post. He could have been kinder about it, but still...they finally have a date and should give each other their undivided attention. She's doing to Suho what Seojun did to her...being married to her job and neglecting her relationship. ",2022-04-27,470,4,9,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,204,151885,1806,2211694,115827,51786488,2022-06-21,Sonaina,"No no no ... please dont bring back Seojun to the mix, Seojun baby needs rest . ",2022-04-26,427,6,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,パスカル (she/her),"While I understand Jugyeong is loving her job, I do feel for Suho and what he sees — that she’s constantly working and should be taking a break. I hope they communicate better with each other 😔 (Edit: thanks for the top comment 🥺 this is my first one ever)",2022-05-03,51282,194,34,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,Michael 14,I hope her ex dosent unintentionally try to slide in while her and suho are having there dating issues 😥,2022-05-03,34560,1160,57,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,Marciana_olly,"Well now she can see how Seojun felt before she broke up with him. Suho isn’t wrong with how he feels, he’s right if you hang out with someone you shouldn’t be your phone the whole time.i love all of them and hope it works out.",2022-05-03,10428,26,17,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,This user has been deleted.,This comment has been deleted.,,0,0,147,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,TheOneRonnie,As much as I don't like the way Suho is acting I do think she needs to create boundaries with her work to have a work/life balance. She can't be ON 24/7 especially as a 'public figure',2022-05-03,2811,49,12,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,¯\_(ツ)_/¯…,"I feel like this is going to go bad, once people realize she dated both of them I’m sure the internet is going to backlash her pretty hard. Hopefully not, but like what do you expect from internet trolls.",2022-05-03,2421,2,7,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,NieshyPooh,"I guess Jugyeong is on the other end of where Seojun was. Always busy. Always preoccupied trying to build a career. And now I’m sure Suho is feeling just the way she did when Seojun started to part from her. I hope she realizes how important it is to value real life and real friends and even how eating a meal in comfort can be a relief. Social Media is very draining and often times, toxic, and I just hope she realizes that soon.",2022-05-03,1802,5,3,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,littlemissjaymay,I wonder if this will give Jugyeong some empathy for Seojun because this is literally why she broke up with him. It’s weird to me that she doesn’t see that she is doing the same thing Seojun did.,2022-05-03,1407,8,49,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,TxQtee,"The documentary is going to remind J why she & Seojun broke up, and she will recognize that she & Suho are starting to experience the same, hopefully this will be her wake-up call, she needs to find balance in her life. ",2022-05-03,985,5,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,NikkiYou,"Oof, the number of people saying that Suho needs to be more understanding is pretty wild to me. I agree that he needs to address it in a calmer manner, but at the end of the day people need to be in the moment and put their phones down to build and maintain healthy relationships (platonic and romantic alike). Non-traditional work or not, boundaries need to be set and there has to be an off switch. Now, author….if you’re setting up another triangle, I’m seriously done here. Can’t take it. ",2022-05-03,762,7,9,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,Khaliyah Keedah,"I swear, the communication in this episode is just not it rn. Both are right as far as their intentions, but they're just not doing it in the healthiest way. I also hope this isn't just gonna lead to Jugyeong jumping between Suho and Seojun again.",2022-05-03,503,2,0,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,Carri,"Ok I’m just gonna say it.  Jugyeong needs to stop chasing superficial compliments to chase away her personal demons.  She’s about to lose a truly amazing partner over her insatiable need to be flattered by strangers.  She’s paying more attention to her pretend life than her real one, what a waste of life.",2022-05-03,510,7,6,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,arzy,"NOOOO, I TRIED TO SWIPE THROUGH THE NSTAGRAM POST AGAIN 😭",2022-05-03,334,0,7,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,Golden_fsh,Really hope we don't start up the love triangle AGAIN 😒 But Juju and Suho have been acting out of character all for the sake of this forced drama and I'm not feeling it. Hopefully this documentary will allow Seojun to finally move on from Jugyeong. ,2022-05-03,288,2,5,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,205,128698,2186,2211694,115110,51786488,2022-06-28,LadyAki,Everyone talking about Seojun maybe getting in between Suho and Jugyeong but I’m worried that someone will look into the documentary and search up Jugyeongs old photos and expose her :( Maybe that crazy YouTuber?,2022-05-03,235,0,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,loop zoop 🥸,You know Suho wants to say in 10 years he'll be married to Jugyeong 😏,2022-05-10,67833,154,54,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,CelestialAsh,I really hope Suho doesn’t think he’s not as successful or something as the two of them.  I don’t think my heart can handle anymore relationship drama 🥲,2022-05-10,49238,75,19,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,CatSyrup,I hope this documentary accurately shows how great of friends they are and that they don't touch into how they both dated the same girl,2022-05-10,40604,61,14,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,MiiTwo,Watch him say married and running his own restaurant 🥲,2022-05-10,3928,4,8,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,@sanchezgalilea,i swear If there's another love triangle again I'm gonna throw my phone across the room ,2022-05-10,2722,19,17,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,la-di-dah,Okay this episode was heart wrenching. They’re all picture perfect but they each have something that’s eating them up inside. ,2022-05-10,2347,4,3,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,NicAsh26,What happened to Suho and Jugyeong’s nerdy sides that they bonded over? I feel like their relationship is lacking the deep connection they used to have 😞 ,2022-05-10,2241,8,14,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,SimplyAdia,"Please someone hire a therapist for Seojun! Poor man is still not over Jugyeong. It makes it icky that he still wants to be friends because it feels like he's waiting. Suho, you are worthy of having dreams and happiness! You can choose your path! ",2022-05-10,1248,10,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,chidori cori,To me it seemed like when Suho was watching Jugyeong he was understanding how hard she works. That and how important communication is. But I’m on the same boat as the others who are BEGGING…sweet lord PLEASE…no more love triangle 😩😩😩,2022-05-10,910,3,0,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,MacindaLou,Oh please don’t let them grow apart… everyone goes through rough patches but they love each other 🥲,2022-05-10,728,4,1,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,RNME,"I think this was a bit of an eye opener for Suho, he got to see a side of her career that he doesn't otherwise see. But also he got to feel that vibe that seojun isn't OK. Suho may feel like he is inadequate however he CHOSE to forego his academic career to focus of cooking that makes him happy. so yea... Chef Suho married to Jugyeong Lee* with a bun in the oven in 10 years 🙏",2022-05-10,651,3,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,sexyjoon,I'm not quite sure why but I kinda feel sad in this chapter. makes me think our idols really are hiding their true feelings from us while they are hurting inside. it's heart breaking ,2022-05-10,496,1,3,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,Saito Daemon,"I'm getting the feeling that Suho isn't sure about what he wants future wise. He's tried to stay away from the lime light and in doing so probably hasn't had time to think of any big future plans, especially since he's been so focused on the here and now with Jugyeong and how he feels like he's been messing up with her when all he's trying to do is be a good boyfriend.",2022-05-10,314,0,0,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,CelestialAsh,"But also, what if Suho is planning on proposing to Jugyeong soon 🥺 wishful thinking, but my heart wants what it wants 🥺",2022-05-10,279,2,1,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,206,108459,1007,2211694,113955,51786488,2022-07-05,Davina Collette,It's awkward again 😭,2022-05-10,231,0,0,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,Michael 14,That part in the middle about coming between then is incorrect you were there when she needed you she truly loved you in the time you were together but sometimes it’s just not meant to be 😭,2022-05-17,41171,206,39,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,LostPeach42,I was wondering when she was going to show her bareface to her fans. I wonder if they will love her more or hate her for hiding....I feel like there is no in between.,2022-05-17,34204,53,29,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,Laila Jasmin,I think her manager is continuously pushing Jugyeong and I'm worried she's going a bit too far ,2022-05-17,9442,31,17,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,This user has been deleted.,This comment has been deleted.,,0,0,42,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,This user has been deleted.,This comment has been deleted.,,0,0,23,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,Г(°o°)Г,"While I want her to be able to be confident enough to show her bare face, I'd be a lot more excited to see her learning to say no. Her managers just keep pushing, and she needs to be able to establish boundaries first and do this on her own terms",2022-05-17,2221,0,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,🥀🌸Epiphany🌸🥀,"Is everyone just going to ignore the fact Seojun said "" I'll be gone by Spring "" or something along those lines. I don't want to overthink things but I don't want anything to happen to our baby Seojun, he has health issues and he's still going through heartbreak, and he's seeing the girl he still loves with someone else. 😞They don't even hangout with him anymore. #HAPPINESSFORSEOJUN🥺",2022-05-17,1538,10,9,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,PinkishM0chi,I’m really glad Suengho and Seojun’s friendship is making some development. I hope Suengho will help Seojun get over Jugyeong ,2022-05-17,978,5,8,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,reblynwar10,Was anyone else waiting for Suho to propose? No..? Just me. -_-,2022-05-17,863,24,9,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,tali_lol,I wish someone older would remind Suho he’s still young and doesn’t have to have everything completely figured out. I don’t know if they feel this way in Korea though,2022-05-17,658,2,1,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,Jelli Bee,"Seojun's song seems a lot like a goodbye song and come spring, he won't be there anymore. I'm really worried about his mental health now. am I the only one seeing the foreshadowing here? I think he is depressed and feeling suicidal. 😕 ",2022-05-17,573,3,5,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,web.val,"I just wish she would love her natural face already, maybe working on skin care instead of just makeup with be a great option for her!",2022-05-17,343,3,8,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,PixarMom220,Poor Seojun agh my heart hurts ,2022-05-17,292,1,0,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,G0123,"I hope Seojun isn't thinking about suicide. When he says 'I'll be gone once spring comes and our memories will melt away with the snow...' makes me wonder if there is a tragedy coming... 😔 He needs to tell them and Jugyeong needs to learn how to say no when she's uncomfortable and learn how to balance work & relationship. Shou is so patient with her, I hope she realizes that, like truly realizes that. He's grown so much as a character and it's nice to see him happy and relaxed a little.",2022-05-18,246,3,3,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,207,173212,1489,2211694,111919,51786488,2022-07-12,sad cake scraps,"Suho made me feel better here. I’ve been concerned, but this was comforting.  ",2022-05-17,171,0,0,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,Jade1596,"Barbie, Mr. H, and Seojun need therapy. And also have a doctor ready for Seojun 😅",2022-05-24,60750,103,29,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,price less brains,I feel so bad for seojun he always try his best but cannot get what he want . I hope seojun gets happy ending 🥺,2022-05-24,45308,56,20,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,price less brains,"I am happy jugyeong and seungho are there for each other . It is sad that when Jugyeong puts on makeup, her personality completely changes. She watches her reputation and tries to match her persona of a pretty girl.  I love Jugyeong without her makeup because it allows her true personality to come out. She doesn’t have to be perfect, and she can enjoy what she wants.I hope she gets courage to show her bare face and I think most of her fans will definitely support her ",2022-05-24,32327,122,30,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,Sidd Claymore,All aboard the trauma train 😭 I want to hug all 3.,2022-05-24,2874,2,8,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,Lyka Mae,I hope Jugyeong realizes that if she does the sponsorship then her goal to inspire others by revealing her natural face and transforming will get her more positive recognition and eliminate the negative thoughts she gets  ,2022-05-24,2121,5,8,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,TsunamiRains,Seojun needs a new team!! I like how producer Lee is really behind Jugyeong and I want that for Seojun. This pressure he is feeling is not healthy and it keeps showing him again and again. I'm ready for him to catch a break! He deserves it,2022-05-24,1782,2,12,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,Toxic_Bloom,"imagine losing the one true love of your life because you want to pursue a dream in life you always had. only for the love of your dream to be stripped away by the ones in charge, and feel nothing but stress and lonliness.",2022-05-24,1143,1,5,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,SimplyAdia,"Jugyeong, girl... I really hope we see some growth here. Mr. H is advocating staying stuck. Jugyeong can help so many people. She's not the only person on the planet with acne scars. In fact, it could be great for the brand to show how well it could cover. I feel like she'd gain a much bigger and loyal audience if she showed her bare face. ",2022-05-24,852,16,9,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,camille_oreos,"*looking at jugyeong, seojun, and suho all having another breakdown* why is it that when things happen, it’s always you three",2022-05-24,661,3,7,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,APearl88,"Alright at this point I’m pissed off for Soejun. I’m gonna need him to find a new record label company, one that’ll let him sing his own music and give him breaks in between albums. I want him to advocate for himself or get people who will have his back. I want to punch his current record label company people in the face",2022-05-24,561,0,6,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,ClostearMama,Poor Seojun - this kind of pressure is not healthy. I’m worried he is going to try to hurt himself….,2022-05-24,340,0,9,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,ashdogloverlee,No! Why did Soejun have to collapse in front of everyone like that. He already is going through the most difficult time compared to the others.. or at least he is depicted that way in comparison to everyone else why can’t he catch a break 💔 everyone else is also suffering too but I feel he has been shown more in anguish ,2022-05-24,294,1,2,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,M⁷V,Seojun has proven himself time and time again. His team said he’d take the lead for his next drop. Why treat your artist badly when you need them. It’s too much stress. Now he’s hurt himself again from all stress. 😭 please get better soon Seojun 💜💜,2022-05-24,257,1,3,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,Thomas Albrieux,AUTHOR GIVE SEOJUN A BREAK MANS IS EXPERIENCING ANOTHER ISSUE EVERY THREE CHAPTERS,2022-05-24,208,0,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,208,152884,1124,2211694,110561,51786488,2022-07-19,Witching Hour,Barbie should put on moisturize concealer so you can’t see her a acne scars and wear contacts and have her hair down so she is wearing a very natural look she almost Bare face ,2022-05-24,210,2,5,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,MollyARMY23,>:( I’m gonna fight his CEO,2022-05-31,56361,59,47,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,Chibi Ari,Jugyeong and her sister are the best 🥺,2022-05-31,44700,88,8,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,Sailor Mooo,Time to go solo. ,2022-05-31,42737,60,42,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,ひきこ,He has good friends in his corner but his company is trash. Time to have another company buy out his contract.,2022-05-31,5101,1,7,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,Jessica Wendling,oh that poor ceo has no idea how bad he just messed up...,2022-05-31,3215,6,3,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,KayJoo❤️,If they’re not making him take a break so that he can write his own music I will riot ,2022-05-31,2834,1,5,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,SirenaRosa,"They really only view him as an object, I hope he learns to love himself and fight for what he wants 🥺",2022-05-31,1649,2,2,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,Lady Calexandra,Yeah if they cancel him and quit his contract he’ll be signed so quickly somewhere else. Like public opinion is so on his side.,2022-05-31,1532,1,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,not_ur_hyo_,Here’s the plan…heegyeong and seojun are busting outta there! starting their own company! sua and chaerin recruited as PR team! jugyeong heading make up and styling! We’re doing this yall 👏👏👏,2022-05-31,1169,3,18,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,JaimeB124449,"Oh, so the company is STUPID stupid? ",2022-05-31,975,2,3,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,sad cake scraps,"Okay, so time for Jugyeong and Sujin to be the first clients of a new company owned by sis, financed by Suho’s dad. Then Seojun can come work with them. Problem solved. 😅",2022-05-31,751,0,3,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,Joana Maristany,"You remember that black haired girl? She had a crush on Seojun while he dated J, and she recieved SO MUCH HATE in the comment section for that, even though she did nothing wrong. She liked a guy, she told him about her feelings, he said he had a girlfriend and she NEVER flirted with him again. But when she appeared in the webtoon, always as a supportive friend to Seojun, she still recieved so much hate. And then you have the nerve to say Suho or Seungho are toxic when you're NO BETTER THAN THEM.",2022-06-15,659,14,22,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,ブランデー♡,I wanna fight every one in the company except for like 3 people. ,2022-05-31,303,0,2,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,Kyttii666,I realize he only did to to control the press but he could’ve at least consulted with Seojun first. Also that teamwork was top tier. ,2022-05-31,232,0,0,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,209,146923,1359,2211694,110306,51786488,2022-07-26,missmana55,THAT CEO IS ABOUT TO GET EVERY FREAKING KNUCKLE I HAVE PRESSED INTO HIS BROWS! 😤😤😤,2022-05-31,221,0,0,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,210,165794,1425,2211694,109247,51786488,2022-08-02,Kamewave,"I'm so glad he is distressing, but R.I.P Chicken🐓🪦🤣",2022-06-07,51433,83,38,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,210,165794,1425,2211694,109247,51786488,2022-08-02,IrishBelle1992!,I’m living for this friendship!🥹💖,2022-06-07,33783,96,22,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,210,165794,1425,2211694,109247,51786488,2022-08-02,Chloe Maynard,The bromance is so strong in this episode…..and OMG BABY SEOJUN!!!!!!,2022-06-07,11991,41,13,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,210,165794,1425,2211694,109247,51786488,2022-08-02,This user has been deleted.,This comment has been deleted.,,0,0,9,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,210,165794,1425,2211694,109247,51786488,2022-08-02,Fortune cookie :),Nooo the chicken Rest in piece sweet little chicken🙏,2022-06-07,1962,3,7,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,210,165794,1425,2211694,109247,51786488,2022-08-02,ksamkcab,"I adore their friendship, and I think Seojun really needs a good friend who wasn't involved with all the love triangle drama. I also think boys showing such close platonic affection with each other should be normal, without it automatically being construed as something romantic... but gosh darn it, my little bi heart also wants them to date please please please 🥲🏳️‍🌈",2022-06-07,1538,83,17,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,210,165794,1425,2211694,109247,51786488,2022-08-02,skywewe,AM I INSANE OR ARE YALL SEEING THIS TOO??,2022-06-07,1253,54,35,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,210,165794,1425,2211694,109247,51786488,2022-08-02,Xionavi,There friendship is literally everything 💓 >~<,2022-06-07,690,3,6,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,210,165794,1425,2211694,109247,51786488,2022-08-02,Hailea Dawn Marie Wolkosky,his lil toofh in that one panel tho!!,2022-06-07,638,0,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,210,165794,1425,2211694,109247,51786488,2022-08-02,Elyse Marie,We’re finally getting early Seojun backstory!! I live the friendship that’s growing. Also RIP Chicken 🐓 🍗 ,2022-06-07,581,3,0,2023-01-06
